year,province,hh_size,income,value,unit,attribute,source
2566,ลำปาง,"ขนาดของครัวเรือน 3 - 4 คน","3,001 - 5,000 บาท",26.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 3 - 4 คน","5,001 - 10,000 บาท",43.40,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 3 - 4 คน","10,001 - 15,000 บาท",13.70,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 3 - 4 คน","15,001 - 30,000 บาท",8.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 3 - 4 คน","30,001 - 50,000 บาท",.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 3 - 4 คน","50,001 - 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 3 - 4 คน","มากกว่า 100,000 บาท",.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อครัวเรือน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","ต่ำกว่า 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","1,500 - 3,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","3,001 - 5,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","5,001 - 10,000 บาท",2.40,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","10,001 - 15,000 บาท",3.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","15,001 - 30,000 บาท",48.20,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","30,001 - 50,000 บาท",29.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","50,001 - 100,000 บาท",14.70,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","มากกว่า 100,000 บาท",2.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อคน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","ต่ำกว่า 500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","500 - 1,500 บาท",1.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","1,501 - 3,000 บาท",7.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","3,001 - 5,000 บาท",40.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","5,001 - 10,000 บาท",35.40,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","10,001 - 15,000 บาท",11.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","15,001 - 30,000 บาท",3.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","30,001 - 50,000 บาท",1.10,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","50,001 - 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,ลำปาง,"ขนาดของครัวเรือน 5 - 7 คน","มากกว่า 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
